x,y
203.09,42.6
203.09,42.6
203.09,42.6
203.09,42.6
203.09,42.6
264.18,49.47
264.18,49.47
264.18,49.47
264.18,49.47
264.18,49.47
264.18,49.47
264.18,49.47
264.18,49.47
264.18,49.47
264.18,49.47
155.66,22.85
155.66,22.85
155.66,22.85
155.66,22.85
155.66,22.85
155.66,22.85
155.66,22.85
155.66,22.85
155.66,22.85
155.66,22.85
203.15,37.57
203.15,37.57
203.15,37.57
203.15,37.57
203.15,37.57
203.15,37.57
203.15,37.57
203.15,37.57
203.15,37.57
203.15,37.57
210.94,40.14
210.94,40.14
210.94,40.14
210.94,40.14
210.94,40.14
210.94,40.14
210.94,40.14
210.94,40.14
210.94,40.14
210.94,40.14
188.69,35.33
188.69,35.33
188.69,35.33
188.69,35.33
188.69,35.33
188.69,35.33
188.69,35.33
188.69,35.33
188.69,35.33
188.69,35.33
151.62,28.38
151.62,28.38
151.62,28.38
151.62,28.38
151.62,28.38
151.62,28.38
151.62,28.38
151.62,28.38
151.62,28.38
151.62,28.38
210.42,11.07
210.42,11.07
210.42,11.07
210.42,11.07
210.42,11.07
210.42,11.07
210.42,11.07
210.42,11.07
210.42,11.07
210.42,11.07
220.16,24.09
220.16,24.09
220.16,24.09
220.16,24.09
220.16,24.09
220.16,24.09
220.16,24.09
220.16,24.09
220.16,24.09
220.16,24.09
158.06,2.14
158.06,2.14
158.06,2.14
158.06,2.14
158.06,2.14
158.06,2.14
158.06,2.14
158.06,2.14
158.06,2.14
158.06,2.14
133.27,1.4
133.27,1.4
133.27,1.4
133.27,1.4
133.27,1.4
133.27,1.4
133.27,1.4
133.27,1.4
133.27,1.4
133.27,1.4
191.18,28.14
191.18,28.14
191.18,28.14
191.18,28.14
191.18,28.14
191.18,28.14
191.18,28.14
191.18,28.14
191.18,28.14
191.18,28.14
165.58,15.27
165.58,15.27
165.58,15.27
165.58,15.27
165.58,15.27
165.58,15.27
165.58,15.27
165.58,15.27
165.58,15.27
165.58,15.27
222.19,23.97
222.19,23.97
222.19,23.97
222.19,23.97
222.19,23.97
222.19,23.97
222.19,23.97
222.19,23.97
222.19,23.97
222.19,23.97
194.85,32.28
194.85,32.28
194.85,32.28
194.85,32.28
194.85,32.28
194.85,32.28
194.85,32.28
194.85,32.28
194.85,32.28
194.85,32.28
194.92,40.31
194.92,40.31
194.92,40.31
194.92,40.31
194.92,40.31
194.92,40.31
194.92,40.31
194.92,40.31
194.92,40.31
194.92,40.31
175.46,16.52
175.46,16.52
175.46,16.52
175.46,16.52
175.46,16.52
175.46,16.52
175.46,16.52
175.46,16.52
175.46,16.52
175.46,16.52
193.92,39.96
193.92,39.96
193.92,39.96
193.92,39.96
193.92,39.96
193.92,39.96
193.92,39.96
193.92,39.96
193.92,39.96
193.92,39.96
211.85,45.06
211.85,45.06
211.85,45.06
211.85,45.06
211.85,45.06
211.85,45.06
211.85,45.06
211.85,45.06
211.85,45.06
211.85,45.06
168.25,27.12
168.25,27.12
168.25,27.12
168.25,27.12
168.25,27.12
168.25,27.12
168.25,27.12
168.25,27.12
168.25,27.12
168.25,27.12
206.68,2.2
206.68,2.2
206.68,2.2
206.68,2.2
206.68,2.2
206.68,2.2
206.68,2.2
206.68,2.2
206.68,2.2
206.68,2.2
166.71,41.75
166.71,41.75
166.71,41.75
166.71,41.75
166.71,41.75
166.71,41.75
166.71,41.75
166.71,41.75
166.71,41.75
166.71,41.75
226.98,73.86
226.98,73.86
226.98,73.86
226.98,73.86
226.98,73.86
226.98,73.86
226.98,73.86
226.98,73.86
226.98,73.86
226.98,73.86
226.93,29.3
226.93,29.3
226.93,29.3
226.93,29.3
226.93,29.3
226.93,29.3
226.93,29.3
226.93,29.3
226.93,29.3
226.93,29.3
225.13,20.03
225.13,20.03
225.13,20.03
225.13,20.03
225.13,20.03
225.13,20.03
225.13,20.03
225.13,20.03
225.13,20.03
225.13,20.03
213.15,32.52
213.15,32.52
213.15,32.52
213.15,32.52
213.15,32.52
213.15,32.52
213.15,32.52
213.15,32.52
213.15,32.52
213.15,32.52
201.52,44.8
201.52,44.8
201.52,44.8
201.52,44.8
201.52,44.8
201.52,44.8
201.52,44.8
201.52,44.8
201.52,44.8
201.52,44.8
173.79,29.9
173.79,29.9
173.79,29.9
173.79,29.9
173.79,29.9
173.79,29.9
173.79,29.9
173.79,29.9
173.79,29.9
173.79,29.9
218.19,39.01
218.19,39.01
218.19,39.01
218.19,39.01
218.19,39.01
218.19,39.01
218.19,39.01
218.19,39.01
218.19,39.01
218.19,39.01
183.25,38.48
183.25,38.48
183.25,38.48
183.25,38.48
183.25,38.48
183.25,38.48
183.25,38.48
183.25,38.48
183.25,38.48
183.25,38.48
221.05,47.16
221.05,47.16
221.05,47.16
221.05,47.16
221.05,47.16
221.05,47.16
221.05,47.16
221.05,47.16
221.05,47.16
221.05,47.16
205.9,25.08
205.9,25.08
205.9,25.08
205.9,25.08
205.9,25.08
205.9,25.08
205.9,25.08
205.9,25.08
205.9,25.08
205.9,25.08
166.06,26.73
166.06,26.73
166.06,26.73
166.06,26.73
166.06,26.73
166.06,26.73
166.06,26.73
166.06,26.73
166.06,26.73
166.06,26.73
168.19,33.61
168.19,33.61
168.19,33.61
168.19,33.61
168.19,33.61
168.19,33.61
168.19,33.61
168.19,33.61
168.19,33.61
168.19,33.61
200.66,21.14
200.66,21.14
200.66,21.14
200.66,21.14
200.66,21.14
200.66,21.14
200.66,21.14
200.66,21.14
200.66,21.14
200.66,21.14
163.3,15.69
163.3,15.69
163.3,15.69
163.3,15.69
163.3,15.69
163.3,15.69
163.3,15.69
163.3,15.69
163.3,15.69
163.3,15.69
186.51,6.5
186.51,6.5
186.51,6.5
186.51,6.5
186.51,6.5
186.51,6.5
186.51,6.5
186.51,6.5
186.51,6.5
186.51,6.5
162.39,21.26
162.39,21.26
162.39,21.26
162.39,21.26
162.39,21.26
162.39,21.26
162.39,21.26
162.39,21.26
162.39,21.26
162.39,21.26
229.66,49.64
229.66,49.64
229.66,49.64
229.66,49.64
229.66,49.64
229.66,49.64
229.66,49.64
229.66,49.64
229.66,49.64
229.66,49.64
245.27,45.32
245.27,45.32
245.27,45.32
245.27,45.32
245.27,45.32
245.27,45.32
245.27,45.32
245.27,45.32
245.27,45.32
245.27,45.32
185.19,42.04
185.19,42.04
185.19,42.04
185.19,42.04
185.19,42.04
185.19,42.04
185.19,42.04
185.19,42.04
185.19,42.04
185.19,42.04
217.73,22.99
217.73,22.99
217.73,22.99
217.73,22.99
217.73,22.99
217.73,22.99
217.73,22.99
217.73,22.99
217.73,22.99
217.73,22.99
237.73,66.91
237.73,66.91
237.73,66.91
237.73,66.91
237.73,66.91
237.73,66.91
237.73,66.91
237.73,66.91
237.73,66.91
237.73,66.91
230.46,28.22
230.46,28.22
230.46,28.22
230.46,28.22
230.46,28.22
230.46,28.22
230.46,28.22
230.46,28.22
230.46,28.22
230.46,28.22
216.64,7.17
216.64,7.17
216.64,7.17
216.64,7.17
216.64,7.17
216.64,7.17
216.64,7.17
216.64,7.17
216.64,7.17
216.64,7.17
158.42,10.45
158.42,10.45
158.42,10.45
158.42,10.45
158.42,10.45
158.42,10.45
158.42,10.45
158.42,10.45
158.42,10.45
158.42,10.45
271.91,20.84
271.91,20.84
271.91,20.84
271.91,20.84
271.91,20.84
271.91,20.84
271.91,20.84
271.91,20.84
271.91,20.84
271.91,20.84
234.48,64.17
234.48,64.17
234.48,64.17
234.48,64.17
234.48,64.17
234.48,64.17
234.48,64.17
234.48,64.17
234.48,64.17
234.48,64.17
182.28,32.28
182.28,32.28
182.28,32.28
182.28,32.28
182.28,32.28
182.28,32.28
182.28,32.28
182.28,32.28
182.28,32.28
182.28,32.28
224.17,48.0
224.17,48.0
224.17,48.0
224.17,48.0
224.17,48.0
224.17,48.0
224.17,48.0
224.17,48.0
224.17,48.0
224.17,48.0
243.01,51.54
243.01,51.54
243.01,51.54
243.01,51.54
243.01,51.54
243.01,51.54
243.01,51.54
243.01,51.54
243.01,51.54
243.01,51.54
266.95,59.21
266.95,59.21
266.95,59.21
266.95,59.21
266.95,59.21
266.95,59.21
266.95,59.21
266.95,59.21
266.95,59.21
266.95,59.21
267.69,53.23
267.69,53.23
267.69,53.23
267.69,53.23
267.69,53.23
267.69,53.23
267.69,53.23
267.69,53.23
267.69,53.23
267.69,53.23
252.62,38.26
252.62,38.26
252.62,38.26
252.62,38.26
252.62,38.26
252.62,38.26
252.62,38.26
252.62,38.26
252.62,38.26
252.62,38.26
246.23,63.85
246.23,63.85
246.23,63.85
246.23,63.85
246.23,63.85
246.23,63.85
246.23,63.85
246.23,63.85
246.23,63.85
246.23,63.85
255.65,53.98
255.65,53.98
255.65,53.98
255.65,53.98
255.65,53.98
255.65,53.98
255.65,53.98
255.65,53.98
255.65,53.98
255.65,53.98
254.53,54.65
254.53,54.65
254.53,54.65
254.53,54.65
254.53,54.65
254.53,54.65
254.53,54.65
254.53,54.65
254.53,54.65
254.53,54.65
250.66,63.52
250.66,63.52
250.66,63.52
250.66,63.52
250.66,63.52
250.66,63.52
250.66,63.52
250.66,63.52
250.66,63.52
250.66,63.52
250.28,71.24
250.28,71.24
250.28,71.24
250.28,71.24
250.28,71.24
250.28,71.24
250.28,71.24
250.28,71.24
250.28,71.24
250.28,71.24
240.88,57.42
240.88,57.42
240.88,57.42
240.88,57.42
240.88,57.42
240.88,57.42
240.88,57.42
240.88,57.42
240.88,57.42
240.88,57.42
249.13,55.92
249.13,55.92
249.13,55.92
249.13,55.92
249.13,55.92
249.13,55.92
249.13,55.92
249.13,55.92
249.13,55.92
249.13,55.92
263.48,48.32
263.48,48.32
263.48,48.32
263.48,48.32
263.48,48.32
263.48,48.32
263.48,48.32
263.48,48.32
263.48,48.32
263.48,48.32
262.65,63.47
262.65,63.47
262.65,63.47
262.65,63.47
262.65,63.47
262.65,63.47
262.65,63.47
262.65,63.47
262.65,63.47
262.65,63.47
253.3,59.7
253.3,59.7
253.3,59.7
253.3,59.7
253.3,59.7
253.3,59.7
253.3,59.7
253.3,59.7
253.3,59.7
253.3,59.7
244.27,58.53
244.27,58.53
244.27,58.53
244.27,58.53
244.27,58.53
244.27,58.53
244.27,58.53
244.27,58.53
244.27,58.53
244.27,58.53
255.23,49.71
255.23,49.71
255.23,49.71
255.23,49.71
255.23,49.71
255.23,49.71
255.23,49.71
255.23,49.71
255.23,49.71
255.23,49.71
258.49,50.0
258.49,50.0
258.49,50.0
258.49,50.0
258.49,50.0
258.49,50.0
258.49,50.0
258.49,50.0
258.49,50.0
258.49,50.0
250.56,49.86
250.56,49.86
250.56,49.86
250.56,49.86
250.56,49.86
250.56,49.86
250.56,49.86
250.56,49.86
250.56,49.86
250.56,49.86
256.28,52.2
256.28,52.2
256.28,52.2
256.28,52.2
256.28,52.2
256.28,52.2
256.28,52.2
256.28,52.2
256.28,52.2
256.28,52.2
249.39,51.99
249.39,51.99
249.39,51.99
249.39,51.99
249.39,51.99
249.39,51.99
249.39,51.99
249.39,51.99
249.39,51.99
249.39,51.99
264.01,51.71
264.01,51.71
264.01,51.71
264.01,51.71
264.01,51.71
264.01,51.71
264.01,51.71
264.01,51.71
264.01,51.71
264.01,51.71
264.89,57.75
264.89,57.75
264.89,57.75
264.89,57.75
264.89,57.75
264.89,57.75
264.89,57.75
264.89,57.75
264.89,57.75
264.89,57.75
257.76,51.42
257.76,51.42
257.76,51.42
257.76,51.42
257.76,51.42
257.76,51.42
257.76,51.42
257.76,51.42
257.76,51.42
257.76,51.42
242.88,59.47
242.88,59.47
242.88,59.47
242.88,59.47
242.88,59.47
242.88,59.47
242.88,59.47
242.88,59.47
242.88,59.47
242.88,59.47
257.5,51.67
257.5,51.67
257.5,51.67
257.5,51.67
257.5,51.67
257.5,51.67
257.5,51.67
257.5,51.67
257.5,51.67
257.5,51.67
264.47,64.48
264.47,64.48
264.47,64.48
264.47,64.48
264.47,64.48
264.47,64.48
264.47,64.48
264.47,64.48
264.47,64.48
264.47,64.48
249.28,59.78
249.28,59.78
249.28,59.78
249.28,59.78
249.28,59.78
249.28,59.78
249.28,59.78
249.28,59.78
249.28,59.78
249.28,59.78
253.04,60.54
253.04,60.54
253.04,60.54
253.04,60.54
253.04,60.54
253.04,60.54
253.04,60.54
253.04,60.54
253.04,60.54
253.04,60.54
242.84,51.55
242.84,51.55
242.84,51.55
242.84,51.55
242.84,51.55
242.84,51.55
242.84,51.55
242.84,51.55
242.84,51.55
242.84,51.55
243.96,61.26
243.96,61.26
243.96,61.26
243.96,61.26
243.96,61.26
243.96,61.26
243.96,61.26
243.96,61.26
243.96,61.26
243.96,61.26
246.11,52.69
246.11,52.69
246.11,52.69
246.11,52.69
246.11,52.69
246.11,52.69
246.11,52.69
246.11,52.69
246.11,52.69
246.11,52.69
242.98,57.49
242.98,57.49
242.98,57.49
242.98,57.49
242.98,57.49
242.98,57.49
242.98,57.49
242.98,57.49
242.98,57.49
242.98,57.49
234.92,46.75
234.92,46.75
234.92,46.75
234.92,46.75
234.92,46.75
234.92,46.75
234.92,46.75
234.92,46.75
234.92,46.75
234.92,46.75
262.71,45.76
262.71,45.76
262.71,45.76
262.71,45.76
262.71,45.76
262.71,45.76
262.71,45.76
262.71,45.76
262.71,45.76
262.71,45.76
242.23,53.41
242.23,53.41
242.23,53.41
242.23,53.41
242.23,53.41
242.23,53.41
242.23,53.41
242.23,53.41
242.23,53.41
242.23,53.41
264.76,68.32
264.76,68.32
264.76,68.32
264.76,68.32
264.76,68.32
264.76,68.32
264.76,68.32
264.76,68.32
264.76,68.32
264.76,68.32
248.08,61.91
248.08,61.91
248.08,61.91
248.08,61.91
248.08,61.91
248.08,61.91
248.08,61.91
248.08,61.91
248.08,61.91
248.08,61.91
248.33,50.17
248.33,50.17
248.33,50.17
248.33,50.17
248.33,50.17
248.33,50.17
248.33,50.17
248.33,50.17
248.33,50.17
248.33,50.17
248.01,55.82
248.01,55.82
248.01,55.82
248.01,55.82
248.01,55.82
248.01,55.82
248.01,55.82
248.01,55.82
248.01,55.82
248.01,55.82
263.19,41.8
263.19,41.8
263.19,41.8
263.19,41.8
263.19,41.8
263.19,41.8
263.19,41.8
263.19,41.8
263.19,41.8
263.19,41.8
266.0,42.43
266.0,42.43
266.0,42.43
266.0,42.43
266.0,42.43
266.0,42.43
266.0,42.43
266.0,42.43
266.0,42.43
266.0,42.43
267.89,61.2
267.89,61.2
267.89,61.2
267.89,61.2
267.89,61.2
267.89,61.2
267.89,61.2
267.89,61.2
267.89,61.2
267.89,61.2
240.91,56.06
240.91,56.06
240.91,56.06
240.91,56.06
240.91,56.06
240.91,56.06
240.91,56.06
240.91,56.06
240.91,56.06
240.91,56.06
245.38,52.67
245.38,52.67
245.38,52.67
245.38,52.67
245.38,52.67
245.38,52.67
245.38,52.67
245.38,52.67
245.38,52.67
245.38,52.67
250.5,67.32
250.5,67.32
250.5,67.32
250.5,67.32
250.5,67.32
250.5,67.32
250.5,67.32
250.5,67.32
250.5,67.32
250.5,67.32
255.89,64.94
255.89,64.94
255.89,64.94
255.89,64.94
255.89,64.94
255.89,64.94
255.89,64.94
255.89,64.94
255.89,64.94
255.89,64.94
255.06,48.24
255.06,48.24
255.06,48.24
255.06,48.24
255.06,48.24
255.06,48.24
255.06,48.24
255.06,48.24
255.06,48.24
255.06,48.24
257.9,53.29
257.9,53.29
257.9,53.29
257.9,53.29
257.9,53.29
257.9,53.29
257.9,53.29
257.9,53.29
257.9,53.29
257.9,53.29
258.27,61.33
258.27,61.33
258.27,61.33
258.27,61.33
258.27,61.33
258.27,61.33
258.27,61.33
258.27,61.33
258.27,61.33
258.27,61.33
247.44,67.74
247.44,67.74
247.44,67.74
247.44,67.74
247.44,67.74
247.44,67.74
247.44,67.74
247.44,67.74
247.44,67.74
247.44,67.74
246.11,47.28
246.11,47.28
246.11,47.28
246.11,47.28
246.11,47.28
246.11,47.28
246.11,47.28
246.11,47.28
246.11,47.28
246.11,47.28
258.31,43.73
258.31,43.73
258.31,43.73
258.31,43.73
258.31,43.73
258.31,43.73
258.31,43.73
258.31,43.73
258.31,43.73
258.31,43.73
252.06,60.25
252.06,60.25
252.06,60.25
252.06,60.25
252.06,60.25
252.06,60.25
252.06,60.25
252.06,60.25
252.06,60.25
252.06,60.25
241.11,55.33
241.11,55.33
241.11,55.33
241.11,55.33
241.11,55.33
241.11,55.33
241.11,55.33
241.11,55.33
241.11,55.33
241.11,55.33
248.48,60.21
248.48,60.21
248.48,60.21
248.48,60.21
248.48,60.21
248.48,60.21
248.48,60.21
248.48,60.21
248.48,60.21
248.48,60.21
246.26,52.38
246.26,52.38
246.26,52.38
246.26,52.38
246.26,52.38
246.26,52.38
246.26,52.38
246.26,52.38
246.26,52.38
246.26,52.38
266.55,37.11
266.55,37.11
266.55,37.11
266.55,37.11
266.55,37.11
266.55,37.11
266.55,37.11
266.55,37.11
266.55,37.11
266.55,37.11
257.87,66.06
257.87,66.06
257.87,66.06
257.87,66.06
257.87,66.06
257.87,66.06
257.87,66.06
257.87,66.06
257.87,66.06
257.87,66.06
257.21,62.13
257.21,62.13
257.21,62.13
257.21,62.13
257.21,62.13
257.21,62.13
257.21,62.13
257.21,62.13
257.21,62.13
257.21,62.13
261.06,51.57
261.06,51.57
261.06,51.57
261.06,51.57
261.06,51.57
261.06,51.57
261.06,51.57
261.06,51.57
261.06,51.57
261.06,51.57
261.52,54.84
261.52,54.84
261.52,54.84
261.52,54.84
261.52,54.84
261.52,54.84
261.52,54.84
261.52,54.84
261.52,54.84
261.52,54.84
258.36,54.13
258.36,54.13
258.36,54.13
258.36,54.13
258.36,54.13
258.36,54.13
258.36,54.13
258.36,54.13
258.36,54.13
258.36,54.13
236.63,62.01
236.63,62.01
236.63,62.01
236.63,62.01
236.63,62.01
236.63,62.01
236.63,62.01
236.63,62.01
236.63,62.01
236.63,62.01
253.47,45.72
253.47,45.72
253.47,45.72
253.47,45.72
253.47,45.72
253.47,45.72
253.47,45.72
253.47,45.72
253.47,45.72
253.47,45.72
258.3,39.65
258.3,39.65
258.3,39.65
258.3,39.65
258.3,39.65
258.3,39.65
258.3,39.65
258.3,39.65
258.3,39.65
258.3,39.65
253.05,53.26
253.05,53.26
253.05,53.26
253.05,53.26
253.05,53.26
253.05,53.26
253.05,53.26
253.05,53.26
253.05,53.26
253.05,53.26
255.53,56.07
255.53,56.07
255.53,56.07
255.53,56.07
255.53,56.07
255.53,56.07
255.53,56.07
255.53,56.07
255.53,56.07
255.53,56.07
253.39,55.18
253.39,55.18
253.39,55.18
253.39,55.18
253.39,55.18
253.39,55.18
253.39,55.18
253.39,55.18
253.39,55.18
253.39,55.18
259.83,54.29
259.83,54.29
259.83,54.29
259.83,54.29
259.83,54.29
259.83,54.29
259.83,54.29
259.83,54.29
259.83,54.29
259.83,54.29
250.99,62.22
250.99,62.22
250.99,62.22
250.99,62.22
250.99,62.22
250.99,62.22
250.99,62.22
250.99,62.22
250.99,62.22
250.99,62.22
249.06,71.59
249.06,71.59
249.06,71.59
249.06,71.59
249.06,71.59
249.06,71.59
249.06,71.59
249.06,71.59
249.06,71.59
249.06,71.59
264.94,52.57
264.94,52.57
264.94,52.57
264.94,52.57
264.94,52.57
264.94,52.57
264.94,52.57
264.94,52.57
264.94,52.57
264.94,52.57
252.81,63.94
252.81,63.94
252.81,63.94
252.81,63.94
252.81,63.94
252.81,63.94
252.81,63.94
252.81,63.94
252.81,63.94
252.81,63.94
247.41,55.58
247.41,55.58
247.41,55.58
247.41,55.58
247.41,55.58
247.41,55.58
247.41,55.58
247.41,55.58
247.41,55.58
247.41,55.58
265.1,47.78
265.1,47.78
265.1,47.78
265.1,47.78
265.1,47.78
265.1,47.78
265.1,47.78
265.1,47.78
265.1,47.78
265.1,47.78
248.68,67.05
248.68,67.05
248.68,67.05
248.68,67.05
248.68,67.05
248.68,67.05
248.68,67.05
248.68,67.05
248.68,67.05
248.68,67.05
263.06,70.55
263.06,70.55
263.06,70.55
263.06,70.55
263.06,70.55
263.06,70.55
263.06,70.55
263.06,70.55
263.06,70.55
263.06,70.55
248.25,43.93
248.25,43.93
248.25,43.93
248.25,43.93
248.25,43.93
248.25,43.93
248.25,43.93
248.25,43.93
248.25,43.93
248.25,43.93
258.91,52.4
258.91,52.4
258.91,52.4
258.91,52.4
258.91,52.4
258.91,52.4
258.91,52.4
258.91,52.4
258.91,52.4
258.91,52.4
257.01,56.94
257.01,56.94
257.01,56.94
257.01,56.94
257.01,56.94
257.01,56.94
257.01,56.94
257.01,56.94
257.01,56.94
257.01,56.94
250.24,91.41
250.24,91.41
250.24,91.41
250.24,91.41
250.24,91.41
250.24,91.41
250.24,91.41
250.24,91.41
250.24,91.41
250.24,91.41
189.26,74.06
189.26,74.06
189.26,74.06
189.26,74.06
189.26,74.06
189.26,74.06
189.26,74.06
189.26,74.06
189.26,74.06
189.26,74.06
215.75,113.52
215.75,113.52
215.75,113.52
215.75,113.52
215.75,113.52
215.75,113.52
215.75,113.52
215.75,113.52
215.75,113.52
215.75,113.52
240.77,98.39
240.77,98.39
240.77,98.39
240.77,98.39
240.77,98.39
240.77,98.39
240.77,98.39
240.77,98.39
240.77,98.39
240.77,98.39
231.25,104.95
231.25,104.95
231.25,104.95
231.25,104.95
231.25,104.95
231.25,104.95
231.25,104.95
231.25,104.95
231.25,104.95
231.25,104.95
229.3,111.05
229.3,111.05
229.3,111.05
229.3,111.05
229.3,111.05
229.3,111.05
229.3,111.05
229.3,111.05
229.3,111.05
229.3,111.05
219.83,104.17
219.83,104.17
219.83,104.17
219.83,104.17
219.83,104.17
219.83,104.17
219.83,104.17
219.83,104.17
219.83,104.17
219.83,104.17
244.49,112.97
244.49,112.97
244.49,112.97
244.49,112.97
244.49,112.97
244.49,112.97
244.49,112.97
244.49,112.97
244.49,112.97
244.49,112.97
257.74,127.98
257.74,127.98
257.74,127.98
257.74,127.98
257.74,127.98
257.74,127.98
257.74,127.98
257.74,127.98
257.74,127.98
257.74,127.98
255.61,138.71
255.61,138.71
255.61,138.71
255.61,138.71
255.61,138.71
255.61,138.71
255.61,138.71
255.61,138.71
255.61,138.71
255.61,138.71
206.01,101.77
206.01,101.77
206.01,101.77
206.01,101.77
206.01,101.77
206.01,101.77
206.01,101.77
206.01,101.77
206.01,101.77
206.01,101.77
202.55,105.05
202.55,105.05
202.55,105.05
202.55,105.05
202.55,105.05
202.55,105.05
202.55,105.05
202.55,105.05
202.55,105.05
202.55,105.05
273.32,110.71
273.32,110.71
273.32,110.71
273.32,110.71
273.32,110.71
273.32,110.71
273.32,110.71
273.32,110.71
273.32,110.71
273.32,110.71
262.85,116.75
262.85,116.75
262.85,116.75
262.85,116.75
262.85,116.75
262.85,116.75
262.85,116.75
262.85,116.75
262.85,116.75
262.85,116.75
219.85,105.39
219.85,105.39
219.85,105.39
219.85,105.39
219.85,105.39
219.85,105.39
219.85,105.39
219.85,105.39
219.85,105.39
219.85,105.39
208.92,101.17
208.92,101.17
208.92,101.17
208.92,101.17
208.92,101.17
208.92,101.17
208.92,101.17
208.92,101.17
208.92,101.17
208.92,101.17
231.78,109.01
231.78,109.01
231.78,109.01
231.78,109.01
231.78,109.01
231.78,109.01
231.78,109.01
231.78,109.01
231.78,109.01
231.78,109.01
217.03,114.24
217.03,114.24
217.03,114.24
217.03,114.24
217.03,114.24
217.03,114.24
217.03,114.24
217.03,114.24
217.03,114.24
217.03,114.24
214.39,112.11
214.39,112.11
214.39,112.11
214.39,112.11
214.39,112.11
214.39,112.11
214.39,112.11
214.39,112.11
214.39,112.11
214.39,112.11
244.63,97.95
244.63,97.95
244.63,97.95
244.63,97.95
244.63,97.95
244.63,97.95
244.63,97.95
244.63,97.95
244.63,97.95
244.63,97.95
210.86,109.0
210.86,109.0
210.86,109.0
210.86,109.0
210.86,109.0
210.86,109.0
210.86,109.0
210.86,109.0
210.86,109.0
210.86,109.0
244.09,136.1
244.09,136.1
244.09,136.1
244.09,136.1
244.09,136.1
244.09,136.1
244.09,136.1
244.09,136.1
244.09,136.1
244.09,136.1
282.82,121.13
282.82,121.13
282.82,121.13
282.82,121.13
282.82,121.13
282.82,121.13
282.82,121.13
282.82,121.13
282.82,121.13
282.82,121.13
194.48,92.94
194.48,92.94
194.48,92.94
194.48,92.94
194.48,92.94
194.48,92.94
194.48,92.94
194.48,92.94
194.48,92.94
194.48,92.94
265.56,99.64
265.56,99.64
265.56,99.64
265.56,99.64
265.56,99.64
265.56,99.64
265.56,99.64
265.56,99.64
265.56,99.64
265.56,99.64
252.81,103.29
252.81,103.29
252.81,103.29
252.81,103.29
252.81,103.29
252.81,103.29
252.81,103.29
252.81,103.29
252.81,103.29
252.81,103.29
213.26,99.51
213.26,99.51
213.26,99.51
213.26,99.51
213.26,99.51
213.26,99.51
213.26,99.51
213.26,99.51
213.26,99.51
213.26,99.51
233.34,131.57
233.34,131.57
233.34,131.57
233.34,131.57
233.34,131.57
233.34,131.57
233.34,131.57
233.34,131.57
233.34,131.57
233.34,131.57
188.22,103.65
188.22,103.65
188.22,103.65
188.22,103.65
188.22,103.65
188.22,103.65
188.22,103.65
188.22,103.65
188.22,103.65
188.22,103.65
237.27,110.62
237.27,110.62
237.27,110.62
237.27,110.62
237.27,110.62
237.27,110.62
237.27,110.62
237.27,110.62
237.27,110.62
237.27,110.62
232.44,104.08
232.44,104.08
232.44,104.08
232.44,104.08
232.44,104.08
232.44,104.08
232.44,104.08
232.44,104.08
232.44,104.08
232.44,104.08
229.51,105.31
229.51,105.31
229.51,105.31
229.51,105.31
229.51,105.31
229.51,105.31
229.51,105.31
229.51,105.31
229.51,105.31
229.51,105.31
224.15,116.71
224.15,116.71
224.15,116.71
224.15,116.71
224.15,116.71
224.15,116.71
224.15,116.71
224.15,116.71
224.15,116.71
224.15,116.71
222.78,132.05
222.78,132.05
222.78,132.05
222.78,132.05
222.78,132.05
222.78,132.05
222.78,132.05
222.78,132.05
222.78,132.05
222.78,132.05
256.0,128.73
256.0,128.73
256.0,128.73
256.0,128.73
256.0,128.73
256.0,128.73
256.0,128.73
256.0,128.73
256.0,128.73
256.0,128.73
220.92,109.65
220.92,109.65
220.92,109.65
220.92,109.65
220.92,109.65
220.92,109.65
220.92,109.65
220.92,109.65
220.92,109.65
220.92,109.65
230.07,114.57
230.07,114.57
230.07,114.57
230.07,114.57
230.07,114.57
230.07,114.57
230.07,114.57
230.07,114.57
230.07,114.57
230.07,114.57
258.08,109.02
258.08,109.02
258.08,109.02
258.08,109.02
258.08,109.02
258.08,109.02
258.08,109.02
258.08,109.02
258.08,109.02
258.08,109.02
227.41,116.56
227.41,116.56
227.41,116.56
227.41,116.56
227.41,116.56
227.41,116.56
227.41,116.56
227.41,116.56
227.41,116.56
227.41,116.56
120.32,105.81
120.32,105.81
120.32,105.81
120.32,105.81
120.32,105.81
120.32,105.81
120.32,105.81
120.32,105.81
120.32,105.81
120.32,105.81
154.03,97.08
154.03,97.08
154.03,97.08
154.03,97.08
154.03,97.08
154.03,97.08
154.03,97.08
154.03,97.08
154.03,97.08
154.03,97.08
154.62,40.73
154.62,40.73
154.62,40.73
154.62,40.73
154.62,40.73
154.62,40.73
154.62,40.73
154.62,40.73
154.62,40.73
154.62,40.73
149.39,87.92
149.39,87.92
149.39,87.92
149.39,87.92
149.39,87.92
149.39,87.92
149.39,87.92
149.39,87.92
149.39,87.92
149.39,87.92
129.28,108.88
129.28,108.88
129.28,108.88
129.28,108.88
129.28,108.88
129.28,108.88
129.28,108.88
129.28,108.88
129.28,108.88
129.28,108.88
156.67,76.39
156.67,76.39
156.67,76.39
156.67,76.39
156.67,76.39
156.67,76.39
156.67,76.39
156.67,76.39
156.67,76.39
156.67,76.39
163.54,78.14
163.54,78.14
163.54,78.14
163.54,78.14
